大学英文名称,学位,专业英文名称,所属院系,所属院系（英文）,所属院系网址,招生网址,专业网址,valid_response_count,consistency_type,consistency_detail,response_1,response_1_valid,response_2,response_2_valid,response_3,response_3_valid
"Brigham Young University, Provo",MS,Mathematics (MS),科学学院,,,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,0,no_valid_response,No valid responses found,The,False,,False,,False
"Brigham Young University, Provo",MS,Mathematics (MS),科学学院,,,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,0,no_valid_response,No valid responses found,,False,,False,Not found,False
"Brigham Young University, Provo",PHD,Mathematics (PhD),科学学院,Department of Mathematics,https://math.byu.edu,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,1,single_valid_response,Only one valid response,,False,"College of Computational, Mathematical, and Physical Sciences, https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEQMnhq8a_bfPIg6XIEoPmC9VagZWIugQ1y_YnYbWPSepv7Vs4RCSTZMfriXPhJoeERKEyVdtKqGTFtYhnLOtzcqBgKn-nOp6kjQht8f6gbUIL37Q==",False,"Department of Mathematics, https://math.byu.edu",True
"Brigham Young University, Provo",PHD,Mathematics (PhD),科学学院,Department of Mathematics,https://math.byu.edu,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,3,majority_valid_same,2 valid responses are identical,"Department of Mathematics, https://math.byu.edu",True,"Department of Mathematics, https://math.byu.edu",True,"College of Physical and Mathematical Sciences, https://cpms.byu.edu",True
"Brigham Young University, Provo",PHD,Mathematics (PhD),科学学院,Department of Mathematics,https://math.byu.edu,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,3,all_valid_same,All 3 valid responses are identical,"Department of Mathematics, https://math.byu.edu",True,"Department of Mathematics, https://math.byu.edu",True,"Department of Mathematics, https://math.byu.edu",True
"Brigham Young University, Provo",PHD,Mathematics (PhD),科学学院,Department of Mathematics,https://math.byu.edu,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,3,majority_valid_same,2 valid responses are identical,"Department of Mathematics, https://math.byu.edu",True,"Department of Mathematics, https://math.byu.edu/",True,"Department of Mathematics, https://math.byu.edu",True
University of Denver,PhD,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu,https://www.du.edu/academics/admission-steps/mathematics-phd-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,3,all_valid_same,All 3 valid responses are identical,"College of Natural Sciences and Mathematics, https://science.du.edu",True,"College of Natural Sciences and Mathematics, https://science.du.edu",True,"College of Natural Sciences and Mathematics, https://science.du.edu",True
University of Denver,MS,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu,https://www.du.edu/academics/admission-steps/mathematics-ms-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,3,all_valid_same,All 3 valid responses are identical,"College of Natural Sciences and Mathematics, https://science.du.edu",True,"College of Natural Sciences and Mathematics, https://science.du.edu",True,"College of Natural Sciences and Mathematics, https://science.du.edu",True
University of Denver,MA,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu/,https://www.du.edu/academics/admission-steps/mathematics-ma-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,3,majority_valid_same,2 valid responses are identical,"College of Natural Sciences and Mathematics, https://science.du.edu/",True,"College of Natural Sciences and Mathematics, https://science.du.edu/",True,"College of Natural Sciences and Mathematics, https://science.du.edu",True
University of Denver,PhD,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu,https://www.du.edu/academics/admission-steps/mathematics-phd-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,3,all_valid_same,All 3 valid responses are identical,"College of Natural Sciences and Mathematics, https://science.du.edu",True,"College of Natural Sciences and Mathematics, https://science.du.edu",True,"College of Natural Sciences and Mathematics, https://science.du.edu",True
University of Denver,MS,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu,https://www.du.edu/academics/admission-steps/mathematics-ms-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,3,all_valid_same,All 3 valid responses are identical,"College of Natural Sciences and Mathematics, https://science.du.edu",True,"College of Natural Sciences and Mathematics, https://science.du.edu",True,"College of Natural Sciences and Mathematics, https://science.du.edu",True
University of Denver,MA,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu,https://www.du.edu/academics/admission-steps/mathematics-ma-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,3,all_valid_same,All 3 valid responses are identical,"College of Natural Sciences and Mathematics, https://science.du.edu",True,"College of Natural Sciences and Mathematics, https://science.du.edu",True,"College of Natural Sciences and Mathematics, https://science.du.edu",True
University of Vermont,PHD,Mathematical Sciences ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html,2,all_valid_different,"All valid responses are different, randomly selected","College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems",True,,False,"College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems/",True
University of Vermont,MST,Mathematics ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,3,all_valid_same,All 3 valid responses are identical,"College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems",True,"College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems",True,"College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems",True
University of Vermont,MS,Mathematics ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,3,majority_valid_same,2 valid responses are identical,"The Graduate College, https://www.uvm.edu/graduate",True,"College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems",True,"College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems",True
University of Vermont,PHD,Mathematical Sciences ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html,1,single_valid_response,Only one valid response,,False,"Not found
",False,"College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems",True
University of Vermont,MST,Mathematics ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,3,all_valid_same,All 3 valid responses are identical,"College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems",True,"College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems",True,"College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems",True
University of Vermont,MS,Mathematics ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems/,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,2,all_valid_different,"All valid responses are different, randomly selected","College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems/",True,"College of Engineering and Mathematical Sciences, https://www.uvm.edu/cems",True,,False
"Miami University, Oxford",MS, Mathematics,文理学院,College of Arts and Science,https://miamioh.edu/cas/,http://miamioh.edu/cas/academics/departments/mathematics/admission/index.html,http://miamioh.edu/cas/academics/departments/mathematics/academics/graduate-studies/degree-requirements/index.html,3,all_valid_different,"All valid responses are different, randomly selected","College of Arts and Science, https://www.miamioh.edu/cas/",True,"College of Arts and Science, https://miamioh.edu/cas",True,"College of Arts and Science, https://miamioh.edu/cas/",True
"Miami University, Oxford",MA, Mathematics,文理学院,College of Arts and Science,https://miamioh.edu/cas/,http://miamioh.edu/cas/academics/departments/mathematics/admission/index.html,http://miamioh.edu/cas/academics/departments/mathematics/academics/graduate-studies/degree-requirements/index.html,3,majority_valid_same,2 valid responses are identical,"College of Arts and Science, https://miamioh.edu/cas/",True,"College of Arts and Science, https://www.miamioh.edu/cas/",True,"College of Arts and Science, https://miamioh.edu/cas/",True
"Miami University, Oxford",MS,Applied Mathematics,文理学院,College of Arts and Science,https://www.miamioh.edu/cas/,http://miamioh.edu/cas/academics/departments/mathematics/admission/index.html,http://miamioh.edu/cas/academics/departments/mathematics/academics/graduate-studies/degree-requirements/index.html,3,majority_valid_same,2 valid responses are identical,"College of Arts and Science, https://miamioh.edu/cas/",True,"College of Arts and Science, https://www.miamioh.edu/cas/",True,"College of Arts and Science, https://www.miamioh.edu/cas/",True
Loyola University Chicago,MS,Mathematics ,文理学院,The Graduate School,https://www.luc.edu/gradschool/,https://www.luc.edu/gradschool/applicationinfo.shtml,https://luc.edu/math/msmath/curriculum/index.shtml,3,all_valid_same,All 3 valid responses are identical,"The Graduate School, https://www.luc.edu/gradschool/",True,"The Graduate School, https://www.luc.edu/gradschool/",True,"The Graduate School, https://www.luc.edu/gradschool/",True
Loyola University Chicago,MS,Mathematics ,文理学院,The Graduate School,https://www.luc.edu/gradschool/,https://www.luc.edu/gradschool/applicationinfo.shtml,https://luc.edu/math/msmath/curriculum/index.shtml,3,all_valid_same,All 3 valid responses are identical,"The Graduate School, https://www.luc.edu/gradschool/",True,"The Graduate School, https://www.luc.edu/gradschool/",True,"The Graduate School, https://www.luc.edu/gradschool/",True
Loyola University Chicago,MS,Mathematics ,文理学院,The Graduate School,https://www.luc.edu/gradschool/,https://www.luc.edu/gradschool/applicationinfo.shtml,https://luc.edu/math/msmath/curriculum/index.shtml,3,all_valid_same,All 3 valid responses are identical,"The Graduate School, https://www.luc.edu/gradschool/",True,"The Graduate School, https://www.luc.edu/gradschool/",True,"The Graduate School, https://www.luc.edu/gradschool/",True
