排名,大学名称,大学英文名称,所在城市,专业中文名称,专业英文名称,所属院系,所属院系（英文）,所属院系网址,学位,专业领域,课程长度,申请费（美元),开学期,截止日期,GPA,托福,雅思,GRE,GMAT,学术背景,材料要求,招生网址,专业网址
115,杨百翰大学,"Brigham Young University, Provo","Provo, UT",数学（博士）,Mathematics (PhD),科学学院,Department of Mathematics,https://math.byu.edu,PHD,博士课程需要超过硕士学位大约四年。博士论文的主题可以从学院的专业中选择，包括应用数学、代数几何、几何分析、动力系统、数论、几何和低维拓扑、数学生物学、群论、代数和运筹学。,,$50 ,秋季,1月15日,3,85，口语22 ，其余不低于21,7.0，小分不低于6.0,要求，GRE 数学科目考试,不接受,数学本科学位，或辅修数学以及一年的分析/高级微积分，以及一学期的抽象代数,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125
115,杨百翰大学,"Brigham Young University, Provo","Provo, UT",数学（博士）,Mathematics (PhD),科学学院,Department of Mathematics,https://math.byu.edu,PHD,博士课程需要超过硕士学位大约四年。博士论文的主题可以从学院的专业中选择，包括应用数学、代数几何、几何分析、动力系统、数论、几何和低维拓扑、数学生物学、群论、代数和运筹学。,,$50 ,春季,1月15日,3,85，口语22 ，其余不低于21,7.0，小分不低于6.0,要求，GRE 数学科目考试,不接受,数学本科学位，或辅修数学以及一年的分析/高级微积分，以及一学期的抽象代数,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125
115,杨百翰大学,"Brigham Young University, Provo","Provo, UT",数学（博士）,Mathematics (PhD),科学学院,Department of Mathematics,https://math.byu.edu,PHD,博士课程需要超过硕士学位大约四年。博士论文的主题可以从学院的专业中选择，包括应用数学、代数几何、几何分析、动力系统、数论、几何和低维拓扑、数学生物学、群论、代数和运筹学。,,$50 ,冬季,9月15日,3,85，口语22 ，其余不低于21,7.0，小分不低于6.0,要求，GRE 数学科目考试,不接受,数学本科学位，或辅修数学以及一年的分析/高级微积分，以及一学期的抽象代数,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125
115,杨百翰大学,"Brigham Young University, Provo","Provo, UT",数学（博士）,Mathematics (PhD),科学学院,Department of Mathematics,https://math.byu.edu,PHD,博士课程需要超过硕士学位大约四年。博士论文的主题可以从学院的专业中选择，包括应用数学、代数几何、几何分析、动力系统、数论、几何和低维拓扑、数学生物学、群论、代数和运筹学。,,$50 ,夏季,1月15日,3,85，口语22 ，其余不低于21,7.0，小分不低于6.0,要求，GRE 数学科目考试,不接受,数学本科学位，或辅修数学以及一年的分析/高级微积分，以及一学期的抽象代数,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125
124,丹佛大学,University of Denver,"Denver, CO",数学,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu,PhD,重点研究领域包括代数逻辑、动力系统、泛函分析、非关联数学、有序结构、概率组合学和集合论。,,$65 ,秋季,2月1日；6月1日,2.5,80,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.du.edu/academics/admission-steps/mathematics-phd-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees
124,丹佛大学,University of Denver,"Denver, CO",数学,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu,MS,这个学位是比我们的艺术硕士选项更密集的数学经验，使其非常适合对科学和工程感兴趣的学生。该计划的课程为学生提供了通过微分几何和泛函分析等课程提高逻辑和分析问题解决能力的机会。学生可以为继续攻读数学或相关学科的研究生做好充分准备，或者在工业、金融部门或政府部门从事高级职业。,,$65 ,秋季,2月1日；7月1日,2.5,80,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.du.edu/academics/admission-steps/mathematics-ms-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees
124,丹佛大学,University of Denver,"Denver, CO",数学,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu/,MA,该学位提供了比我们的理学硕士选项更广泛的数学经验，并且面向对金融或中学教育等职业感兴趣的学生。该计划有助于提高学生的分析和逻辑解决问题的能力，涵盖从代数逻辑到组合算法的各个学科。学生将离开该计划，准备在工业和政府领域从事高级职业。,,$65 ,秋季,2月1日；7月1日,2.5,80,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.du.edu/academics/admission-steps/mathematics-ma-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees
124,丹佛大学,University of Denver,"Denver, CO",数学,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu,PhD,重点研究领域包括代数逻辑、动力系统、泛函分析、非关联数学、有序结构、概率组合学和集合论。,,$65 ,冬季,11月1日,2.5,80,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.du.edu/academics/admission-steps/mathematics-phd-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees
124,丹佛大学,University of Denver,"Denver, CO",数学,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu,MS,这个学位是比我们的艺术硕士选项更密集的数学经验，使其非常适合对科学和工程感兴趣的学生。该计划的课程为学生提供了通过微分几何和泛函分析等课程提高逻辑和分析问题解决能力的机会。学生可以为继续攻读数学或相关学科的研究生做好充分准备，或者在工业、金融部门或政府部门从事高级职业。,,$65 ,冬季,11月1日,2.5,80,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.du.edu/academics/admission-steps/mathematics-ms-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees
124,丹佛大学,University of Denver,"Denver, CO",数学,Mathematics,自然科学与数学学院,College of Natural Sciences and Mathematics,https://science.du.edu,MA,该学位提供了比我们的理学硕士选项更广泛的数学经验，并且面向对金融或中学教育等职业感兴趣的学生。该计划有助于提高学生的分析和逻辑解决问题的能力，涵盖从代数逻辑到组合算法的各个学科。学生将离开该计划，准备在工业和政府领域从事高级职业。,,$65 ,冬季,11月1日,2.5,80,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.du.edu/academics/admission-steps/mathematics-ma-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees
133,佛蒙特大学,University of Vermont,"Burlington, VT",数学科学,Mathematical Sciences ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems,PHD,,,$65 ,秋季,1月15日；ROLL,要求,90,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html
133,佛蒙特大学,University of Vermont,"Burlington, VT",数学,Mathematics ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems,MST,,,$65 ,秋季,1月15日；ROLL,要求,90,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html
133,佛蒙特大学,University of Vermont,"Burlington, VT",数学,Mathematics ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems,MS,,,$65 ,秋季,1月15日；ROLL,要求,90,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html
133,佛蒙特大学,University of Vermont,"Burlington, VT",数学科学,Mathematical Sciences ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems,PHD,,,$65 ,春季,10月1日；ROLL,要求,90,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html
133,佛蒙特大学,University of Vermont,"Burlington, VT",数学,Mathematics ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems,MST,,,$65 ,春季,10月1日；ROLL,要求,90,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html
133,佛蒙特大学,University of Vermont,"Burlington, VT",数学,Mathematics ,工程与数学科学学院,College of Engineering and Mathematical Sciences,https://www.uvm.edu/cems/,MS,,,$65 ,春季,10月1日；ROLL,要求,90,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html
133,迈阿密大学（俄亥俄）,"Miami University, Oxford","Oxford, OH",数学, Mathematics,文理学院,College of Arts and Science,https://miamioh.edu/cas/,MS,,,$50 ,秋季,2月1日,2.75,80,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,http://miamioh.edu/cas/academics/departments/mathematics/admission/index.html,http://miamioh.edu/cas/academics/departments/mathematics/academics/graduate-studies/degree-requirements/index.html
133,迈阿密大学（俄亥俄）,"Miami University, Oxford","Oxford, OH",数学, Mathematics,文理学院,College of Arts and Science,https://miamioh.edu/cas/,MA,,,$50 ,秋季,2月1日,2.75,80,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,http://miamioh.edu/cas/academics/departments/mathematics/admission/index.html,http://miamioh.edu/cas/academics/departments/mathematics/academics/graduate-studies/degree-requirements/index.html
133,迈阿密大学（俄亥俄）,"Miami University, Oxford","Oxford, OH",应用数学,Applied Mathematics,文理学院,College of Arts and Science,https://www.miamioh.edu/cas/,MS,,,$50 ,秋季,2月1日,2.75,80,6.5,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,http://miamioh.edu/cas/academics/departments/mathematics/admission/index.html,http://miamioh.edu/cas/academics/departments/mathematics/academics/graduate-studies/degree-requirements/index.html
